order_id,item_price,quantity,item_cat,item_name,created_at,delivery_add1,delivery_add2,delivery_city,delivery_zip,delivery
ORD_00376,6.00,6,Dessert,"Pistachio Ice Crearn",10:43:38,"8 Dahle Hill",,Manhattan,0001M,0
ORD_00377,6.00,2,Side,"Garlic Bread",12:43:37,"8 Dahle Hill",,Manhattan,0001M,1
ORD_00377,6.00,3,Dessert,"Vanilla Ice Cream",12:43:37,"8 Dahle Hill",,Manhattan,0001M,1
ORD_00377,19.00,2,Pizza,"Pizza Quattro Formaggi Large",12:43:37,"8 Dahle Hill",,Manhattan,0001M,1
ORD_00378,14.00,10,Pizza,"Pizza Margherita Large",18:45:50,"8 Dahle Hill",,Manhattan,0001M,1
ORD_00378,14.00,3,Pizza,"Pizza Margherita Large",18:45:50,"8 Dahle Hill",,Manhattan,0001M,1
ORD_00379,6.00,1,Dessert,"Pistachio Ice Crearn",11:07:40,"8 Dahle Hill",,Manhattan,0001M,0
ORD_00379,15.00,3,Pizza,"Pizza Hawaiian Regular",11:07:40,"8 Dahle Hill",,Manhattan,0001M,0
ORD_00379,15.00,6,Pizza,"Pizza Hawaiian Regular",11:07:40,"8 Dahle Hill",,Manhattan,0001M,0
ORD_00379,5.00,7,Side,Breadsticks,11:07:40,"8 Dahle Hill",,Manhattan,0001M,0
ORD_00379,6.00,5,Beverage,"Fanta 1.5l",11:07:40,"8 Dahle Hill",,Manhattan,0001M,0
ORD_00379,19.00,2,Pizza,"Pizza Diavola Large",11:07:40,"8 Dahle Hill",,Manhattan,0001M,0
ORD_00379,18.00,2,Pizza,"Pizza Napolitana Large",11:07:40,"8 Dahle Hill",,Manhattan,0001M,0
ORD_00379,16.00,5,Pizza,"Pizza Quattro Formaggi Regular",11:07:40,"8 Dahle Hill",,Manhattan,0001M,0
ORD_00380,7.00,6,Dessert,"Banoffee Pie",11:00:25,"8 Dahle Hill",,Manhattan,0001M,0
ORD_00381,3.00,9,Beverage,"7 Up 33cl",20:12:34,"26555 Eastlawn Pass",,Bronx,0004B,1
ORD_00381,18.00,6,Pizza,"Pizza Napolitana Large",20:12:34,"26555 Eastlawn Pass",,Bronx,0004B,1
ORD_00382,5.00,2,Side,Breadsticks,19:12:20,"26555 Eastlawn Pass",,Bronx,0004B,1
ORD_00382,2.00,4,Beverage,"Sparkling Water 33cl",19:12:20,"26555 Eastlawn Pass",,Bronx,0004B,1
ORD_00383,6.00,3,Dessert,"Chocolate Ice Cream",21:57:56,"26555 Eastlawn Pass",,Bronx,0004B,0
ORD_00384,14.00,1,Pizza,"Pizza Margherita Large",21:57:14,"066 Ronald Regan Trail","2nd Floor",Brooklyn,0005B,1
ORD_00384,16.00,7,Pizza,"Pizza Quattro Formaggi Regular",21:57:14,"066 Ronald Regan Trail","2nd Floor",Brooklyn,0005B,1
ORD_00384,3.00,1,Beverage,"Fanta 33cl",21:57:14,"066 Ronald Regan Trail","2nd Floor",Brooklyn,0005B,1
ORD_00384,6.00,4,Side,"Garlic Bread",21:57:14,"066 Ronald Regan Trail","2nd Floor",Brooklyn,0005B,1
ORD_00384,6.00,6,Beverage,"Coca Cola 1.5l",21:57:14,"066 Ronald Regan Trail","2nd Floor",Brooklyn,0005B,1
ORD_00384,6.00,5,Beverage,"Coca Cola 1.5l",21:57:14,"066 Ronald Regan Trail","2nd Floor",Brooklyn,0005B,1
ORD_00385,5.00,3,Dessert,"Chocolate Brownie",11:13:50,"066 Ronald Regan Trail","2nd Floor",Brooklyn,0005B,1
ORD_00385,14.00,7,Pizza,"Pizza Margherita Large",11:13:50,"066 Ronald Regan Trail","2nd Floor",Brooklyn,0005B,1
ORD_00386,6.00,7,Beverage,"Coca Cola 1.5l",12:35:17,"066 Ronald Regan Trail","2nd Floor",Brooklyn,0005B,0
ORD_00388,14.00,7,Pizza,"Pizza Margherita Large",20:51:00,"3 Tennyson Alley",,Manhattan,0001M,1
ORD_00388,15.00,5,Pizza,"Pizza Parmigiana Regular",20:51:00,"3 Tennyson Alley",,Manhattan,0001M,1
ORD_00388,5.00,2,Side,Breadsticks,20:51:00,"3 Tennyson Alley",,Manhattan,0001M,1
ORD_00388,4.00,4,Beverage,"Sparkling Water 1.5l",20:51:00,"3 Tennyson Alley",,Manhattan,0001M,1
ORD_00389,6.00,3,Beverage,"Diet Coke 1.5l",11:45:12,"3 Tennyson Alley",,Manhattan,0001M,0
ORD_00389,15.00,2,Pizza,"Pizza Hawaiian Regular",11:45:12,"3 Tennyson Alley",,Manhattan,0001M,0
ORD_00389,15.00,6,Pizza,"Pizza Parmigiana Regular",11:45:12,"3 Tennyson Alley",,Manhattan,0001M,0
ORD_00389,16.00,5,Pizza,"Pizza Quattro Formaggi Regular",11:45:12,"3 Tennyson Alley",,Manhattan,0001M,0
ORD_00390,6.00,2,Dessert,"Vanilla Ice Cream",13:05:29,"3 Tennyson Alley",,Manhattan,0001M,0
ORD_00390,7.00,5,Side,"Chicken Wings",13:05:29,"3 Tennyson Alley",,Manhattan,0001M,0
ORD_00390,16.00,2,Pizza,"Pizza Diavola Regular",13:05:29,"3 Tennyson Alley",,Manhattan,0001M,0
ORD_00391,7.00,1,Side,"Caesar Salad",11:46:30,"3 Tennyson Alley",,Manhattan,0001M,1
ORD_00391,17.00,2,Pizza,"Pizza Pepperoni Large",11:46:30,"3 Tennyson Alley",,Manhattan,0001M,1
ORD_00391,15.00,5,Pizza,"Pizza Parmigiana Regular",11:46:30,"3 Tennyson Alley",,Manhattan,0001M,1
ORD_00391,17.00,5,Pizza,"Pizza Seafood Regular",11:46:30,"3 Tennyson Alley",,Manhattan,0001M,1
ORD_00391,7.00,8,Dessert,"Banoffee Pie",11:46:30,"3 Tennyson Alley",,Manhattan,0001M,1
ORD_00392,6.00,4,Dessert,"Chocolate Ice Cream",11:04:34,"3 Tennyson Alley",,Manhattan,0001M,1
ORD_00392,15.00,6,Pizza,"Pizza Hawaiian Regular",11:04:34,"3 Tennyson Alley",,Manhattan,0001M,1
ORD_00393,19.00,9,Pizza,"Pizza Diavola Large",21:32:00,"3 Tennyson Alley",,Manhattan,0001M,0
ORD_00393,6.00,9,Dessert,"Strawberry Ice Cream",21:32:00,"3 Tennyson Alley",,Manhattan,0001M,0
ORD_00393,17.00,3,Pizza,"Pizza Seafood Regular",21:32:00,"3 Tennyson Alley",,Manhattan,0001M,0
ORD_00393,18.00,5,Pizza,"Pizza Parmigiana Large",21:32:00,"3 Tennyson Alley",,Manhattan,0001M,0
ORD_00394,7.00,3,Dessert,"Banoffee Pie",18:35:10,"3 Tennyson Alley",,Manhattan,0001M,1
ORD_00395,19.00,3,Pizza,"Pizza Diavola Large",13:20:22,"261 Norway Maple Drive","Suite 7",Manhattan,0001M,1
ORD_00395,6.00,7,Beverage,"Fanta 1.5l",13:20:22,"261 Norway Maple Drive","Suite 7",Manhattan,0001M,1
ORD_00395,15.00,5,Pizza,"Pizza Pepperoni Regular",13:20:22,"261 Norway Maple Drive","Suite 7",Manhattan,0001M,1
ORD_00396,20.00,1,Pizza,"Pizza Seafood Large",21:33:13,"261 Norway Maple Drive","Suite 7",Manhattan,0001M,0
ORD_00396,19.00,10,Pizza,"Pizza Quattro Formaggi Large",21:33:13,"261 Norway Maple Drive","Suite 7",Manhattan,0001M,0
ORD_00396,5.00,4,Dessert,"Chocolate Brownie",21:33:13,"261 Norway Maple Drive","Suite 7",Manhattan,0001M,0
ORD_00396,5.00,4,Side,Breadsticks,21:33:13,"261 Norway Maple Drive","Suite 7",Manhattan,0001M,0
ORD_00396,15.00,5,Pizza,"Pizza Hawaiian Regular",21:33:13,"261 Norway Maple Drive","Suite 7",Manhattan,0001M,0
ORD_00397,6.00,4,Dessert,"Pistachio Ice Crearn",22:08:11,"261 Norway Maple Drive","Suite 7",Manhattan,0001M,1
ORD_00397,17.00,2,Pizza,"Pizza Seafood Regular",22:08:11,"261 Norway Maple Drive","Suite 7",Manhattan,0001M,1
ORD_00397,6.00,2,Dessert,"Vanilla Ice Cream",22:08:11,"261 Norway Maple Drive","Suite 7",Manhattan,0001M,1
ORD_00398,5.00,5,Dessert,"Chocolate Brownie",21:31:39,"261 Norway Maple Drive","Suite 7",Manhattan,0001M,1
ORD_00398,16.00,2,Pizza,"Pizza Napolitana Regular",21:31:39,"261 Norway Maple Drive","Suite 7",Manhattan,0001M,1
ORD_00398,3.00,3,Beverage,"Diet Coke 33cl",21:31:39,"261 Norway Maple Drive","Suite 7",Manhattan,0001M,1
ORD_00398,17.00,10,Pizza,"Pizza Seafood Regular",21:31:39,"261 Norway Maple Drive","Suite 7",Manhattan,0001M,1
ORD_00400,6.00,5,Dessert,"Chocolate Ice Cream",10:47:14,"261 Norway Maple Drive","Suite 7",Manhattan,0001M,0
ORD_00400,17.00,4,Pizza,"Pizza Seafood Regular",10:47:14,"261 Norway Maple Drive","Suite 7",Manhattan,0001M,0
ORD_00400,15.00,2,Pizza,"Pizza Parmigiana Regular",10:47:14,"261 Norway Maple Drive","Suite 7",Manhattan,0001M,0
ORD_00400,15.00,6,Pizza,"Pizza Hawaiian Regular",10:47:14,"261 Norway Maple Drive","Suite 7",Manhattan,0001M,0
ORD_00401,19.00,3,Pizza,"Pizza Quattro Formaggi Large",12:42:49,"261 Norway Maple Drive","Suite 7",Manhattan,0001M,1
ORD_00401,6.00,6,Dessert,"Pistachio Ice Crearn",12:42:49,"261 Norway Maple Drive","Suite 7",Manhattan,0001M,1
ORD_00401,5.00,2,Dessert,"Chocolate Brownie",12:42:49,"261 Norway Maple Drive","Suite 7",Manhattan,0001M,1
ORD_00401,6.00,3,Dessert,"Pistachio Ice Crearn",12:42:49,"261 Norway Maple Drive","Suite 7",Manhattan,0001M,1
ORD_00402,17.00,4,Pizza,"Pizza Seafood Regular",22:44:14,"261 Norway Maple Drive","Suite 7",Manhattan,0001M,1
ORD_00403,6.00,7,Dessert,"Chocolate Ice Cream",10:59:56,"259 Arrowood Avenue",,Manhattan,0001M,0
ORD_00403,15.00,4,Pizza,"Pizza Pepperoni Regular",10:59:56,"259 Arrowood Avenue",,Manhattan,0001M,0
ORD_00403,5.00,1,Side,Breadsticks,10:59:56,"259 Arrowood Avenue",,Manhattan,0001M,0
ORD_00404,2.00,1,Beverage,"Sparkling Water 33cl",12:06:20,"259 Arrowood Avenue",,Manhattan,0001M,1
ORD_00404,6.00,3,Beverage,"Diet Coke 1.5l",12:06:20,"259 Arrowood Avenue",,Manhattan,0001M,1
ORD_00405,17.00,8,Pizza,"Pizza Hawaiian Large",20:09:18,"259 Arrowood Avenue",,Manhattan,0001M,1
ORD_00405,3.00,2,Beverage,"7 Up 33cl",20:09:18,"259 Arrowood Avenue",,Manhattan,0001M,1
ORD_00406,17.00,3,Pizza,"Pizza Seafood Regular",12:50:17,"259 Arrowood Avenue",,Manhattan,0001M,0
ORD_00406,2.00,10,Beverage,"Sparkling Water 33cl",12:50:17,"259 Arrowood Avenue",,Manhattan,0001M,0
ORD_00406,15.00,3,Pizza,"Pizza Hawaiian Regular",12:50:17,"259 Arrowood Avenue",,Manhattan,0001M,0
ORD_00407,7.00,1,Side,"Caesar Salad",11:12:50,"259 Arrowood Avenue",,Manhattan,0001M,1
ORD_00407,7.00,1,Dessert,"Banoffee Pie",11:12:50,"259 Arrowood Avenue",,Manhattan,0001M,1
ORD_00407,15.00,4,Pizza,"Pizza Pepperoni Regular",11:12:50,"259 Arrowood Avenue",,Manhattan,0001M,1
ORD_00407,7.00,3,Dessert,"Banoffee Pie",11:12:50,"259 Arrowood Avenue",,Manhattan,0001M,1
ORD_00409,5.00,7,Dessert,"Chocolate Brownie",12:36:20,"259 Arrowood Avenue",,Manhattan,0001M,0
ORD_00409,16.00,2,Pizza,"Pizza Quattro Formaggi Regular",12:36:20,"259 Arrowood Avenue",,Manhattan,0001M,0
ORD_00409,16.00,4,Pizza,"Pizza Diavola Regular",12:36:20,"259 Arrowood Avenue",,Manhattan,0001M,0
ORD_00409,16.00,3,Pizza,"Pizza Quattro Formaggi Regular",12:36:20,"259 Arrowood Avenue",,Manhattan,0001M,0
ORD_00409,6.00,4,Side,"Garlic Bread",12:36:20,"259 Arrowood Avenue",,Manhattan,0001M,0
ORD_00409,7.00,2,Side,"Caesar Salad",12:36:20,"259 Arrowood Avenue",,Manhattan,0001M,0
ORD_00409,6.00,2,Dessert,"Chocolate Ice Cream",12:36:20,"259 Arrowood Avenue",,Manhattan,0001M,0
ORD_00410,17.00,5,Pizza,"Pizza Hawaiian Large",11:05:07,"259 Arrowood Avenue",,Manhattan,0001M,0
ORD_00411,15.00,9,Pizza,"Pizza Parmigiana Regular",20:06:09,"8 Leroy Court",,Brooklyn,0005B,1
ORD_00411,16.00,2,Pizza,"Pizza Quattro Formaggi Regular",20:06:09,"8 Leroy Court",,Brooklyn,0005B,1
ORD_00411,17.00,6,Pizza,"Pizza Hawaiian Large",20:06:09,"8 Leroy Court",,Brooklyn,0005B,1
ORD_00411,18.00,2,Pizza,"Pizza Parmigiana Large",20:06:09,"8 Leroy Court",,Brooklyn,0005B,1
ORD_00412,20.00,4,Pizza,"Pizza Seafood Large",22:51:53,"8 Leroy Court",,Brooklyn,0005B,1
ORD_00412,6.00,6,Side,"Garlic Bread",22:51:53,"8 Leroy Court",,Brooklyn,0005B,1
ORD_00412,6.00,6,Beverage,"Diet Coke 1.5l",22:51:53,"8 Leroy Court",,Brooklyn,0005B,1
